 Timestamp_formatted, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other.1, Other.2, Other.3, Other.4, Other.5, Other.6, Analog Channel 0, Analog Channel 1, Analog Channel 2, Other.7
 2023-06-24 15:08:58.277,-36983.28578,29005.5235,1723.498311,21597.46249,17733.49407,-63259.39307,9552.666194,-56272.72949,-0.016,0.098,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:08:58.277,-36888.38028,29840.69644,2558.447726,22422.53243,18567.81764,-63950.66547,10399.35027,-56690.41654,-0.016,0.098,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:08:58.277,-36654.8269,29981.64654,2678.543649,22596.07137,18690.75223,-63695.14033,10511.77955,-56556.48488,-0.024,0.098,-0.99,192,255,64,3,16,225,16,0,0,0,0
 2023-06-24 15:08:58.277,-36612.38094,29119.94208,1799.851871,21769.05683,17812.6416,-62783.41267,9640.285032,-56016.82437,-0.024,0.098,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:08:58.277,-36817.45819,28516.89202,1212.090398,21148.75122,17225.61773,-62545.61246,9060.391374,-55868.47584,-0.024,0.098,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:08:58.277,-36980.06713,28951.38758,1660.533447,21543.90771,17672.27264,-63248.10544,9498.664379,-56272.99771,-0.024,0.098,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:08:58.277,-36890.95073,29794.85301,2506.99401,22371.92808,18509.34547,-63952.34185,10340.02874,-56695.04335,-0.024,0.098,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:08:58.277,-36656.45858,29954.64563,2649.195808,22563.32607,18647.59101,-63715.48041,10482.14113,-56568.73364,-0.024,0.098,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:08:58.277,-36601.7415,29134.78364,1818.448522,21773.41542,17820.48706,-62799.59533,9653.517265,-56026.36856,-0.024,0.098,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:08:58.277,-36796.04522,28575.23007,1270.093175,21199.82495,17274.92568,-62534.74951,9102.591467,-55862.03854,-0.024,0.098,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:08:58.277,-36968.91361,28938.53533,1649.849313,21524.41699,17655.50883,-63232.79449,9492.65176,-56265.75574,-0.024,0.098,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:08:58.277,-36881.49594,29822.99385,2538.77819,22394.83862,18538.31333,-63943.3341,10378.67491,-56690.26008,-0.024,0.098,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:08:58.277,-36651.38473,29980.93128,2677.135489,22586.54953,18680.7163,-63725.49399,10513.43358,-56574.36628,-0.022,0.09,-0.988,192,255,80,2,208,225,32,0,0,0,0
 2023-06-24 15:08:58.277,-36594.14191,29159.66113,1842.566054,21792.95084,17848.67261,-62814.36984,9688.006006,-56032.73881,-0.022,0.09,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:08:58.277,-36789.94319,28551.73839,1244.65689,21176.06505,17257.1784,-62536.29178,9094.81306,-55860.49627,-0.022,0.09,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:08:58.277,-36961.38107,28928.32058,1641.199188,21510.93888,17647.43986,-63221.26099,9478.503105,-56255.22807,-0.022,0.09,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:08:58.277,-36883.95463,29752.83173,2467.856105,22335.40533,18475.68375,-63944.92107,10304.10949,-56689.41071,-0.022,0.09,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:08:58.277,-36648.36724,29941.34634,2643.384355,22549.31152,18654.4977,-63739.03915,10490.54539,-56580.4236,-0.022,0.09,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:08:58.277,-36579.07684,29180.35885,1868.896409,21812.64273,17877.68517,-62824.45047,9723.098245,-56035.35396,-0.022,0.09,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:08:58.277,-36773.22409,28577.93463,1276.798699,21197.12039,17288.04616,-62527.17227,9137.124912,-55851.08618,-0.022,0.09,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:08:58.277,-36947.16536,28942.15631,1651.59275,21520.7066,17662.52728,-63202.8208,9505.995751,-56243.33694,-0.022,0.09,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:08:58.277,-36869.02367,29791.63436,2499.215603,22355.34309,18504.80807,-63933.00759,10340.94517,-56680.47001,-0.022,0.09,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:08:58.277,-36628.65301,30007.59691,2700.180137,22610.91293,18712.36637,-63741.6096,10542.93788,-56578.61311,-0.016,0.094,-0.988,192,255,128,2,240,225,32,0,0,0,0
 2023-06-24 15:08:58.277,-36549.729,29253.00202,1931.637756,21889.93506,17944.85217,-62829.21139,9779.894028,-56037.0974,-0.016,0.094,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:08:58.277,-36734.77909,28670.26969,1365.892752,21287.80142,17375.37442,-62507.48038,9222.307411,-55836.15522,-0.016,0.094,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:08:58.278,-36913.36953,29015.38062,1725.599375,21601.95519,17741.85362,-63173.80824,9586.774956,-56220.9405,-0.016,0.094,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:08:58.278,-36845.77785,29827.68772,2542.265063,22391.21764,18544.9518,-63918.70247,10396.48925,-56667.32719,-0.016,0.094,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:08:58.278,-36608.53644,30062.09046,2763.748498,22654.7,18764.73651,-63746.1023,10613.79291,-56579.64129,-0.016,0.094,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:08:58.278,-36532.60756,29271.37515,1953.274244,21920.60166,17971.33898,-62845.41641,9810.784139,-56048.25092,-0.016,0.094,-0.988,192,0,0,0,0,0,0,0,0,0,0
