 Timestamp_formatted, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other.1, Other.2, Other.3, Other.4, Other.5, Other.6, Analog Channel 0, Analog Channel 1, Analog Channel 2, Other.7
 2023-06-24 15:07:57.549,-35979.71481,29461.52144,2115.838482,22950.6371,18427.0687,-61464.1233,10757.71579,-54412.97494,-0.016,0.098,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:57.549,-36202.29348,29816.13187,2493.851184,23239.44399,18796.87831,-62164.15759,11139.0142,-54824.00117,-0.016,0.098,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:57.549,-36168.43059,30904.08068,3589.198421,24306.38216,19888.53751,-63123.27094,12221.48683,-55415.27187,-0.016,0.098,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:57.549,-35906.66931,31276.93013,3939.450257,24738.01669,20250.07698,-63059.07673,12578.06421,-55394.03771,-0.016,0.098,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:57.549,-35766.61328,30287.79838,2930.604271,23806.50774,19245.92486,-62016.36785,11580.95289,-54763.20443,-0.016,0.098,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:57.549,-35942.63326,29413.71106,2073.459574,22906.4924,18376.28554,-61463.76568,10719.98605,-54413.15376,-0.016,0.098,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:57.549,-36179.18178,29783.38656,2464.257474,23204.64232,18755.79581,-62152.42292,11091.91908,-54814.41227,-0.016,0.098,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:57.549,-36158.61817,30900.63851,3587.857316,24302.53766,19883.17309,-63122.01925,12207.53934,-55409.12514,-0.016,0.098,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:57.549,-35903.18244,31325.12049,3995.799005,24785.69296,20307.43156,-63073.51596,12625.18169,-55396.27289,-0.016,0.098,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:57.549,-35755.3927,30411.53764,3058.702118,23929.50939,19379.54359,-62024.6827,11702.61344,-54761.21512,-0.018,0.092,-0.988,192,255,112,2,224,225,32,0,0,0,0
 2023-06-24 15:07:57.549,-35936.95592,29454.68181,2113.268031,22951.88879,18434.89181,-61455.02614,10763.10256,-54402.42492,-0.018,0.092,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:57.549,-36173.43738,29823.59735,2503.596545,23252.83268,18820.16883,-62128.99829,11152.13468,-54795.81562,-0.018,0.092,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:57.549,-36158.72993,30951.30991,3638.551073,24333.53953,19937.66665,-63110.26223,12268.58196,-55398.30689,-0.018,0.092,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:57.549,-35915.25238,31330.08258,3999.062359,24755.92044,20301.70951,-63089.40805,12626.67926,-55404.47598,-0.018,0.092,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:57.549,-35770.7707,30369.51636,3014.311554,23875.86521,19333.05196,-62053.06942,11635.5582,-54779.43179,-0.018,0.092,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:57.549,-35949.87523,29400.59059,2056.673414,22893.72955,18371.54697,-61464.88326,10676.5119,-54407.54347,-0.018,0.092,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:57.549,-36189.95532,29757.83852,2436.742477,23183.69874,18741.15541,-62124.25973,11049.76369,-54790.49591,-0.018,0.092,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:57.549,-36181.57341,30877.12447,3565.304406,24268.87593,19856.41806,-63113.03384,12180.31492,-55397.81516,-0.018,0.092,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:57.549,-35916.63819,31420.54008,4090.056311,24839.3595,20376.99018,-63091.12914,12725.38456,-55401.39143,-0.018,0.092,-0.988,192,0,0,0,0,0,0,0,0,0,0
