 Timestamp_formatted, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other.1, Other.2, Other.3, Other.4, Other.5, Other.6, Analog Channel 0, Analog Channel 1, Analog Channel 2, Other.7
 2023-06-24 15:06:57.009,-55383.64415,32036.75533,4569.590636,26530.93952,21046.53669,-58979.19047,13869.10097,-51649.82994,-0.02,0.1,-0.994,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.009,-55622.22667,31761.78417,4319.832244,26199.21728,20793.0232,-59014.21565,13620.88485,-51664.91737,-0.02,0.1,-0.994,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.009,-55798.67134,32579.74626,5155.9663,26956.85201,21629.53724,-60039.40076,14459.45525,-52298.03053,-0.02,0.1,-0.994,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.009,-55653.49676,33573.84009,6140.538292,27955.70677,22616.09854,-60675.91139,15448.0282,-52698.08205,-0.02,0.1,-0.994,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.009,-55390.72965,33371.95913,5912.125815,27815.36017,22389.20598,-60083.27724,15226.85769,-52337.74958,-0.02,0.1,-0.994,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.009,-55381.94542,32127.9728,4660.09285,26610.31057,21139.18467,-58984.33137,13975.83055,-51647.66182,-0.02,0.096,-0.988,192,255,96,3,0,225,32,0,0,0,0
 2023-06-24 15:06:57.009,-55632.06144,31734.73856,4293.881869,26170.51764,20768.43629,-59017.03197,13604.76924,-51668.00191,-0.02,0.096,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.009,-55801.91234,32585.4683,5163.230617,26949.0289,21632.37591,-60025.94501,14474.8556,-52290.5874,-0.02,0.096,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.009,-55662.86214,33548.89554,6115.258469,27921.97799,22581.85566,-60673.05036,15420.26733,-52694.79635,-0.02,0.096,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.009,-55397.1446,33364.85128,5906.1579,27813.30381,22382.4781,-60092.93319,15210.89854,-52339.09069,-0.02,0.096,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.009,-55382.05718,32142.76965,4675.515553,26633.31051,21156.93196,-58992.86973,13984.7489,-51647.59477,-0.02,0.096,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.009,-55629.93802,31749.49071,4302.35318,26194.85869,20778.71809,-59011.37698,13602.44466,-51658.05538,-0.02,0.096,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.009,-55799.69952,32600.73454,5173.780641,26976.61096,21642.41185,-60013.42803,14478.43188,-52273.60007,-0.02,0.096,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.009,-55662.68333,33558.41739,6124.825016,27931.58924,22590.23757,-60666.72482,15424.89415,-52681.9888,-0.02,0.096,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.009,-55405.10182,33330.54135,5875.223085,27760.77721,22342.26732,-60106.16542,15180.34371,-52342.77872,-0.02,0.096,-0.988,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.009,-55381.83366,32176.61019,4711.255993,26653.87412,21187.50914,-59004.78321,14013.44854,-51649.65113,-0.022,0.096,-0.986,192,255,80,3,0,225,48,0,0,0,0
 2023-06-24 15:06:57.009,-55625.11005,31806.57706,4361.94293,26244.83719,20834.08336,-59007.66659,13646.61171,-51646.81246,-0.022,0.096,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.009,-55795.38563,32642.97934,5216.1819,27015.90532,21681.50505,-59999.70406,14509.52315,-52254.91402,-0.022,0.096,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.010,-55668.33832,33549.43199,6114.051475,27919.13932,22577.78765,-60665.58488,15417.94275,-52671.50583,-0.022,0.096,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.010,-55406.97937,33390.71225,5933.784656,27811.53802,22396.58205,-60113.47444,15230.85865,-52334.01684,-0.022,0.096,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.010,-55386.61693,32217.26802,4751.287967,26684.87599,21222.75784,-59015.42264,14050.61949,-51644.53258,-0.022,0.096,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.010,-55629.73686,31840.17174,4394.889402,26268.6418,20866.40398,-59000.35757,13688.18595,-51634.25078,-0.022,0.096,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.010,-55804.75102,32638.97838,5213.834967,27008.81982,21681.48269,-59985.30954,14509.36669,-52241.32416,-0.022,0.096,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.010,-55674.77562,33602.45032,6172.054252,27971.17418,22633.01881,-60653.04555,15460.58988,-52659.90527,-0.022,0.096,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.010,-55417.21647,33431.90651,5977.370557,27860.35423,22438.44687,-60119.06238,15265.92854,-52336.98962,-0.022,0.096,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.010,-55396.33994,32241.3632,4777.193639,26716.28019,21249.31172,-59022.21757,14076.74868,-51652.57921,-0.022,0.096,-0.99,192,255,80,3,0,225,16,0,0,0,0
 2023-06-24 15:06:57.010,-55633.82723,31879.64492,4432.66385,26315.66987,20910.32516,-58984.42077,13733.76116,-51629.13223,-0.022,0.096,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.010,-55814.45167,32646.9356,5216.964211,27023.72843,21691.04924,-59963.31542,14508.02559,-52233.03166,-0.022,0.096,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.010,-55692.54526,33576.67876,6137.252586,27957.53961,22613.41633,-60647.39056,15423.91067,-52658.78769,-0.022,0.096,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.010,-55425.93365,33482.22029,6020.665886,27902.66608,22488.0901,-60125.41027,15312.01784,-52339.04598,-0.022,0.096,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.010,-55397.43518,32304.1716,4835.732858,26762.593,21303.69351,-59029.28073,14136.33843,-51651.55103,-0.022,0.096,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.010,-55643.57259,31834.49439,4389.390873,26265.78078,20867.18629,-58987.77354,13674.48433,-51624.9748,-0.022,0.096,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.010,-55818.27382,32631.49054,5209.811653,27010.87618,21682.51087,-59955.69348,14476.95666,-52217.83247,-0.022,0.096,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.010,-55696.54622,33561.0996,6128.758923,27940.7311,22596.67487,-60647.59173,15390.27129,-52647.83533,-0.022,0.096,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.010,-55439.05412,33404.01154,5945.385211,27843.72453,22417.32447,-60146.13034,15215.30184,-52341.43762,-0.022,0.096,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.010,-55413.21551,32207.58971,4741.877883,26687.28998,21213.34776,-59055.11934,14028.2901,-51656.9825,-0.016,0.1,-0.986,192,255,128,3,32,225,48,0,0,0,0
 2023-06-24 15:06:57.010,-55649.00406,31802.15142,4361.004157,26227.84987,20823.95802,-58987.9747,13647.52813,-51612.90486,-0.016,0.1,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.010,-55829.27088,32583.43429,5162.828286,26953.61101,21624.77632,-59950.70904,14446.53594,-52203.21443,-0.016,0.1,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.010,-55714.65113,33508.26007,6080.322692,27887.69041,22542.40484,-60657.38179,15354.39674,-52643.32028,-0.016,0.1,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.010,-55458.96953,33374.64134,5922.1841,27818.33295,22393.63162,-60170.29258,15211.50204,-52346.3103,-0.016,0.1,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.010,-55426.35833,32222.56538,4762.128563,26693.59317,21230.78212,-59073.91716,14052.6982,-51658.21185,-0.016,0.1,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.010,-55664.51617,31761.13597,4319.944003,26191.68475,20785.66948,-58993.00384,13602.17644,-51608.85919,-0.016,0.1,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.010,-55845.40884,32518.1225,5097.292971,26879.89496,21553.83188,-59947.87037,14380.79946,-52197.15711,-0.016,0.1,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.010,-55726.78813,33495.60898,6068.364509,27856.1074,22528.18913,-60658.0747,15351.64748,-52638.4923,-0.016,0.1,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.010,-55466.9491,33401.82107,5948.112124,27833.1298,22416.69862,-60183.346,15227.5953,-52347.09261,-0.016,0.1,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.010,-55423.4079,32300.03653,4833.140055,26770.59493,21306.44277,-59083.10373,14119.93225,-51654.90379,-0.016,0.1,-0.982,192,255,128,3,32,225,80,0,0,0,0
 2023-06-24 15:06:57.010,-55659.93406,31816.14361,4366.100355,26249.53106,20841.83941,-58987.86294,13654.41247,-51595.06817,-0.016,0.1,-0.982,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.010,-55841.20671,32564.54707,5135.402696,26936.98131,21604.74916,-59933.34173,14418.08217,-52174.67125,-0.016,0.1,-0.982,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.010,-55726.00582,33527.99666,6098.069978,27894.6418,22563.43783,-60656.28656,15382.04585,-52622.91314,-0.016,0.1,-0.982,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.010,-55459.84125,33482.44381,6029.740695,27912.21028,22500.18239,-60192.28669,15304.82057,-52336.85551,-0.016,0.1,-0.982,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.010,-55416.16594,32341.16374,4876.12246,26809.75518,21340.73035,-59096.02303,14153.3034,-51649.56172,-0.016,0.1,-0.982,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.010,-55646.83594,31862.88111,4416.995277,26287.50667,20877.73632,-58980.8445,13697.81955,-51578.17025,-0.016,0.1,-0.982,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.010,-55827.16981,32602.94737,5175.546429,26965.34568,21638.61205,-59918.43312,14465.06553,-52154.06295,-0.016,0.1,-0.982,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.010,-55721.66958,33530.85769,6097.958219,27902.06258,22560.30858,-60656.57713,15382.64935,-52614.97827,-0.016,0.1,-0.982,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.010,-55458.96953,33492.83737,6037.675564,27924.88371,22505.32329,-60207.46353,15324.78068,-52338.42013,-0.016,0.1,-0.982,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:06:57.010,-55416.83649,32316.19684,4849.166256,26793.43841,21324.65945,-59115.02202,14150.73295,-51653.27211,-0.014,0.1,-0.986,192,255,144,3,32,225,48,0,0,0,0
