 Timestamp_formatted, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other.1, Other.2, Other.3, Other.4, Other.5, Other.6, Analog Channel 0, Analog Channel 1, Analog Channel 2, Other.7
 2023-06-24 15:05:26.182,-70312.64249,37040.66271,9526.067618,33327.59092,26542.09304,-56389.74087,20363.0874,-72926.6343,-0.018,0.09,-0.996,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:26.182,-70310.76495,35335.58224,7822.842338,31667.81743,24846.26619,-55145.50866,18657.53754,-72134.37672,-0.018,0.09,-0.996,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:26.182,-70599.48243,35343.76298,7864.595397,31575.1471,24882.02898,-55471.91119,18687.04184,-72357.44713,-0.018,0.09,-0.996,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:26.182,-70787.05827,36765.78096,9306.372321,32895.26348,26311.5348,-56786.97607,20130.18222,-73204.08651,-0.02,0.092,-0.992,192,255,96,2,224,225,0,0,0,0,0
 2023-06-24 15:05:26.182,-70611.97705,37800.13028,10322.01324,33959.11711,27324.98524,-57358.64429,21148.19242,-73568.33053,-0.02,0.092,-0.992,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:26.182,-70288.54731,37084.74035,9574.570903,33362.41494,26580.09101,-56405.63296,20397.06205,-72956.92092,-0.02,0.092,-0.992,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:26.182,-70280.7242,35370.83094,7861.68967,31690.25859,24869.53436,-55148.39204,18682.88442,-72156.25908,-0.02,0.092,-0.992,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:26.182,-70567.74295,35373.02141,7893.384444,31597.27533,24899.93273,-55456.98022,18713.4169,-72369.60648,-0.02,0.092,-0.992,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:26.182,-70755.47525,36810.5068,9348.348897,32941.621,26347.58816,-56768.42413,20163.28516,-73215.06121,-0.02,0.092,-0.992,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:26.182,-70584.90909,37854.89206,10379.09959,34007.19571,27371.56628,-57357.19143,21187.46444,-73590.63758,-0.02,0.092,-0.992,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:26.182,-70261.30054,37158.94814,9657.831151,33416.97555,26647.10154,-56419.02166,20466.39716,-72990.49324,-0.02,0.092,-0.992,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:26.182,-70252.42689,35397.47422,7898.212421,31709.99518,24893.69659,-55155.85752,18712.67929,-72187.01508,-0.02,0.092,-0.992,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:26.182,-70541.52436,35340.34316,7870.228037,31558.13742,24867.96974,-55447.6819,18687.28771,-72389.27601,-0.02,0.092,-0.992,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:26.182,-70732.92234,36750.2465,9300.024426,32879.99724,26289.31717,-56753.67197,20102.55547,-73230.81919,-0.024,0.092,-0.99,192,255,64,2,224,225,16,0,0,0,0
 2023-06-24 15:05:26.182,-70560.74686,37846.82308,10377.62438,34009.85557,27371.74509,-57352.49756,21183.44112,-73613.59282,-0.024,0.092,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:26.182,-70240.96045,37141.58084,9636.239366,33423.61402,26640.44072,-56434.84669,20455.4001,-73027.48537,-0.024,0.092,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:26.182,-70222.3638,35431.06889,7921.52529,31758.23024,24931.6275,-55159.99259,18745.04462,-72214.843,-0.024,0.092,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:26.182,-70514.74697,35337.728,7860.236807,31569.55917,24870.98722,-55440.12701,18693.16622,-72411.38189,-0.024,0.092,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:26.182,-70705.4744,36768.88785,9313.1449,32900.76201,26316.65335,-56737.57872,20133.1103,-73248.92411,-0.024,0.092,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:26.182,-70544.43008,37819.50925,10343.8956,33979.47955,27346.88995,-57358.42077,21162.07286,-73646.78516,-0.024,0.092,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:26.182,-70243.84382,37017.03692,9509.683789,33294.0186,26515.27095,-56472.44233,20330.31974,-73083.5212,-0.024,0.092,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:26.182,-70220.24038,35304.24509,7799.082434,31633.14988,24804.58019,-55185.6524,18630.7378,-72264.1286,-0.024,0.092,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:26.182,-70497.55847,35273.44439,7800.557649,31500.31346,24799.39458,-55437.06482,18628.39086,-72440.86384,-0.024,0.092,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:26.182,-70690.0964,36690.92497,9237.238376,32818.30642,26229.95093,-56734.36007,20051.1241,-73278.02608,-0.02,0.096,-0.986,192,255,96,3,0,225,48,0,0,0,0
 2023-06-24 15:05:26.182,-70533.88006,37756.36557,10287.03276,33911.97728,27277.71131,-57370.98245,21095.03998,-73687.08535,-0.02,0.096,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:26.182,-70219.36866,37065.22728,9562.9927,33338.8115,26562.76841,-56492.22362,20378.30894,-73125.22955,-0.02,0.096,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:26.182,-70188.36679,35349.93206,7842.958908,31675.39468,24847.22732,-55197.69999,18665.07008,-72298.37147,-0.02,0.096,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:26.182,-70466.08722,35272.66208,7798.166013,31500.1123,24793.04669,-55432.37095,18609.68245,-72465.00372,-0.02,0.096,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:26.182,-70659.16159,36700.49151,9246.626108,32827.96238,26232.7002,-56722.11131,20047.63723,-73294.43226,-0.02,0.096,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:26.182,-70500.4642,37818.83869,10346.91308,33968.08016,27336.89872,-57371.83182,21152.99805,-73708.8783,-0.02,0.096,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:26.182,-70178.93436,37191.64874,9686.039053,33445.78695,26680.74091,-56502.12544,20492.41459,-73152.20811,-0.02,0.096,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:26.182,-70134.11911,35519.17947,8009.814681,31826.8948,25007.91401,-55189.87688,18815.09499,-72312.60953,-0.02,0.096,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:26.182,-70417.53923,35379.39166,7899.642932,31600.98572,24901.60911,-55410.84622,18710.8241,-72472.4245,-0.02,0.096,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:26.182,-70619.84487,36747.85486,9287.730967,32875.6163,26288.06547,-56700.69834,20091.53606,-73302.68005,-0.018,0.098,-0.986,192,255,112,3,16,225,48,0,0,0,0
 2023-06-24 15:05:26.182,-70470.17759,37840.36342,10364.48155,33997.74092,27368.16882,-57368.74728,21158.89891,-73727.94434,-0.018,0.098,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:26.182,-70154.14627,37198.95776,9689.682387,33461.70139,26696.90123,-56517.52579,20500.1483,-73185.44515,-0.018,0.098,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:26.183,-70108.61577,35492.80441,7981.137393,31807.00175,24991.95486,-55199.7787,18809.37294,-72341.95737,-0.018,0.098,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:26.659,-70388.52666,35341.05841,7857.062859,31567.07812,24866.74039,-55403.06782,18673.60844,-72485.94731,-0.018,0.098,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:26.660,-70594.92267,36697.7646,9235.718457,32833.86324,26243.31728,-56691.71294,20041.64696,-73313.78887,-0.018,0.098,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:26.660,-70444.89776,37837.90473,10362.35814,33992.15299,27365.15133,-57372.34591,21170.83474,-73747.47977,-0.018,0.098,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:26.660,-70139.34942,37155.66244,9650.946814,33429.42547,26656.93631,-56548.03593,20468.1853,-73221.94555,-0.018,0.098,-0.986,192,0,0,0,0,0,0,0,0,0,0
