Time_stamp,open,close
 2023-06-24 15:04:55.778,1,0
 2023-06-24 15:04:55.794,0,1
 2023-06-24 15:04:56.272,0,1
 2023-06-24 15:04:56.272,0,1
 2023-06-24 15:04:56.273,0,1
 2023-06-24 15:04:56.273,0,1
 2023-06-24 15:04:56.273,0,1
 2023-06-24 15:04:56.273,0,1
 2023-06-24 15:04:56.273,0,1
 2023-06-24 15:04:56.273,0,1
 2023-06-24 15:04:56.273,0,1
 2023-06-24 15:04:56.273,0,1
 2023-06-24 15:04:56.273,0,1
 2023-06-24 15:04:56.273,0,1
 2023-06-24 15:04:56.273,0,1
 2023-06-24 15:04:56.273,0,1
 2023-06-24 15:04:56.273,0,1
 2023-06-24 15:04:56.273,0,1
 2023-06-24 15:04:56.273,0,1
 2023-06-24 15:04:56.273,0,1
 2023-06-24 15:04:56.273,0,1
 2023-06-24 15:04:56.273,0,1
 2023-06-24 15:04:56.273,0,1
 2023-06-24 15:04:56.273,0,1
 2023-06-24 15:04:56.273,0,1
 2023-06-24 15:04:56.274,0,1
 2023-06-24 15:04:56.274,0,1
 2023-06-24 15:04:56.274,0,1
 2023-06-24 15:04:56.274,0,1
 2023-06-24 15:04:56.274,0,1
 2023-06-24 15:04:56.274,0,1
 2023-06-24 15:04:56.274,0,1
 2023-06-24 15:04:56.274,0,1
 2023-06-24 15:04:56.274,0,1
 2023-06-24 15:04:56.274,0,1
 2023-06-24 15:04:56.274,0,1
 2023-06-24 15:04:56.274,0,1
 2023-06-24 15:04:56.274,0,1
 2023-06-24 15:04:56.274,0,1
 2023-06-24 15:04:56.274,0,1
 2023-06-24 15:04:56.274,0,1
 2023-06-24 15:04:56.274,0,1
 2023-06-24 15:04:56.274,0,1
 2023-06-24 15:04:56.274,0,1
 2023-06-24 15:04:56.274,0,1
 2023-06-24 15:04:56.274,0,1
 2023-06-24 15:04:56.274,0,1
 2023-06-24 15:04:56.274,0,1
 2023-06-24 15:04:56.274,0,1
 2023-06-24 15:04:56.274,0,1
 2023-06-24 15:04:56.274,0,1
 2023-06-24 15:04:56.274,0,1
 2023-06-24 15:04:56.274,0,1
 2023-06-24 15:04:56.274,0,1
