Time_stamp,open,close
 2023-06-24 15:06:57.009,1,0
 2023-06-24 15:06:57.009,1,0
 2023-06-24 15:06:57.009,1,0
 2023-06-24 15:06:57.009,1,0
 2023-06-24 15:06:57.009,1,0
 2023-06-24 15:06:57.009,1,0
 2023-06-24 15:06:57.009,1,0
 2023-06-24 15:06:57.009,1,0
 2023-06-24 15:06:57.009,1,0
 2023-06-24 15:06:57.009,1,0
 2023-06-24 15:06:57.009,1,0
 2023-06-24 15:06:57.009,1,0
 2023-06-24 15:06:57.009,1,0
 2023-06-24 15:06:57.009,1,0
 2023-06-24 15:06:57.009,1,0
 2023-06-24 15:06:57.009,1,0
 2023-06-24 15:06:57.009,1,0
 2023-06-24 15:06:57.009,1,0
 2023-06-24 15:06:57.010,1,0
 2023-06-24 15:06:57.010,1,0
 2023-06-24 15:06:57.010,1,0
 2023-06-24 15:06:57.010,1,0
 2023-06-24 15:06:57.010,1,0
 2023-06-24 15:06:57.010,1,0
 2023-06-24 15:06:57.010,1,0
 2023-06-24 15:06:57.010,1,0
 2023-06-24 15:06:57.010,1,0
 2023-06-24 15:06:57.010,1,0
 2023-06-24 15:06:57.010,1,0
 2023-06-24 15:06:57.010,1,0
 2023-06-24 15:06:57.010,1,0
 2023-06-24 15:06:57.010,1,0
 2023-06-24 15:06:57.010,1,0
 2023-06-24 15:06:57.010,1,0
 2023-06-24 15:06:57.010,1,0
 2023-06-24 15:06:57.010,1,0
 2023-06-24 15:06:57.010,1,0
 2023-06-24 15:06:57.010,1,0
 2023-06-24 15:06:57.010,1,0
 2023-06-24 15:06:57.010,1,0
 2023-06-24 15:06:57.010,1,0
 2023-06-24 15:06:57.010,1,0
 2023-06-24 15:06:57.010,1,0
 2023-06-24 15:06:57.010,1,0
 2023-06-24 15:06:57.010,1,0
 2023-06-24 15:06:57.010,1,0
 2023-06-24 15:06:57.010,1,0
 2023-06-24 15:06:57.010,1,0
 2023-06-24 15:06:57.010,1,0
 2023-06-24 15:06:57.010,1,0
 2023-06-24 15:06:57.010,1,0
 2023-06-24 15:06:57.010,1,0
 2023-06-24 15:06:57.010,1,0
 2023-06-24 15:06:57.010,1,0
 2023-06-24 15:06:57.010,1,0
 2023-06-24 15:06:57.010,1,0
 2023-06-24 15:06:57.488,1,0
 2023-06-24 15:06:57.488,1,0
 2023-06-24 15:06:57.488,1,0
 2023-06-24 15:06:57.488,1,0
 2023-06-24 15:06:57.488,1,0
 2023-06-24 15:06:57.488,1,0
 2023-06-24 15:06:57.488,1,0
 2023-06-24 15:06:57.488,1,0
 2023-06-24 15:06:57.488,1,0
 2023-06-24 15:06:57.488,1,0
 2023-06-24 15:06:57.488,1,0
 2023-06-24 15:06:57.488,1,0
 2023-06-24 15:06:57.488,1,0
 2023-06-24 15:06:57.488,1,0
 2023-06-24 15:06:57.488,1,0
 2023-06-24 15:06:57.488,1,0
 2023-06-24 15:06:57.488,1,0
 2023-06-24 15:06:57.488,1,0
 2023-06-24 15:06:57.488,1,0
 2023-06-24 15:06:57.488,1,0
 2023-06-24 15:06:57.488,1,0
 2023-06-24 15:06:57.488,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.489,1,0
 2023-06-24 15:06:57.490,1,0
 2023-06-24 15:06:57.490,1,0
 2023-06-24 15:06:57.490,1,0
 2023-06-24 15:06:57.490,1,0
 2023-06-24 15:06:57.490,1,0
 2023-06-24 15:06:57.490,1,0
 2023-06-24 15:06:57.490,1,0
 2023-06-24 15:06:57.490,1,0
 2023-06-24 15:06:57.490,1,0
 2023-06-24 15:06:57.490,1,0
 2023-06-24 15:06:57.490,1,0
 2023-06-24 15:06:57.490,1,0
 2023-06-24 15:06:57.490,1,0
 2023-06-24 15:06:57.490,1,0
 2023-06-24 15:06:57.490,1,0
 2023-06-24 15:06:57.490,1,0
 2023-06-24 15:06:57.490,1,0
 2023-06-24 15:06:57.490,1,0
 2023-06-24 15:06:57.490,1,0
 2023-06-24 15:06:57.490,1,0
 2023-06-24 15:06:57.490,1,0
 2023-06-24 15:06:57.490,1,0
 2023-06-24 15:06:57.490,1,0
 2023-06-24 15:06:57.490,1,0
 2023-06-24 15:06:57.490,1,0
 2023-06-24 15:06:57.490,1,0
 2023-06-24 15:06:57.490,1,0
 2023-06-24 15:06:57.490,1,0
 2023-06-24 15:06:57.490,1,0
 2023-06-24 15:06:57.490,1,0
 2023-06-24 15:06:57.490,1,0
 2023-06-24 15:06:57.490,1,0
