 Timestamp_formatted, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other.1, Other.2, Other.3, Other.4, Other.5, Other.6, Analog Channel 0, Analog Channel 1, Analog Channel 2, Other.7
 2023-06-24 15:05:56.314,-68251.7446,35055.64899,7635.780589,30909.64626,24500.06002,-58567.24782,17932.4693,-68282.05356,-0.018,0.092,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:56.314,-68366.76668,33657.83795,6249.659508,29510.69528,23117.13524,-57648.21114,16551.33266,-67691.8334,-0.018,0.092,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:56.314,-68684.89905,34046.02069,6668.732365,29796.57409,23533.54824,-58315.61188,16961.2413,-68121.7692,-0.018,0.092,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:56.314,-68791.20395,35523.31454,8158.297319,31220.2014,25027.06945,-59607.29684,18448.99576,-68959.95962,-0.018,0.092,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:56.314,-68527.9451,36244.29241,8859.091563,31992.72239,25722.96866,-59777.88535,19137.49655,-69072.32184,-0.018,0.092,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:56.314,-68249.95646,35101.8724,7687.748395,30958.03779,24556.8111,-58560.92227,17976.97162,-68284.22168,-0.022,0.094,-0.984,192,255,80,2,240,225,64,0,0,0,0
 2023-06-24 15:05:56.793,-68353.24387,33754.15161,6350.555283,29611.99339,23229.05043,-57619.71267,16649.07684,-67677.01419,-0.022,0.094,-0.984,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:56.793,-68672.82911,34129.90679,6761.916788,29877.53211,23623.78223,-58273.99293,17048.92719,-68098.45633,-0.022,0.094,-0.984,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:56.793,-68777.85996,35628.36774,8270.570132,31306.88146,25128.3005,-59566.08022,18564.64369,-68936.60205,-0.022,0.094,-0.984,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:56.793,-68523.20653,36305.96087,8923.844567,32052.4239,25789.80038,-59758.21582,19204.48473,-69063.69407,-0.022,0.094,-0.984,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:56.793,-68245.77668,35163.45145,7753.060192,31042.57209,24628.33668,-58552.20509,18038.50598,-68281.60653,-0.022,0.094,-0.984,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:56.793,-68350.38285,33758.91253,6361.105306,29637.38497,23234.45955,-57602.43477,16655.20122,-67667.20178,-0.022,0.094,-0.984,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:56.793,-68663.68725,34144.61424,6775.841925,29909.47275,23642.06596,-58239.97357,17072.6871,-68075.65756,-0.022,0.094,-0.984,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:56.793,-68763.42073,35703.60371,8346.454304,31402.81515,25207.85036,-59527.05407,18639.09735,-68908.90824,-0.022,0.094,-0.984,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:56.793,-68509.63903,36390.294,9008.06594,32150.4363,25875.16169,-59735.19352,19309.225,-69046.23736,-0.022,0.094,-0.984,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:56.793,-68225.88363,35281.64748,7866.562351,31155.4484,24745.59393,-58537.85527,18169.64366,-68270.3636,-0.022,0.092,-0.984,192,255,80,2,224,225,64,0,0,0,0
 2023-06-24 15:05:56.793,-68325.08067,33853.25925,6449.193531,29722.50041,23323.64301,-57572.10345,16759.69562,-67649.27568,-0.022,0.092,-0.984,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:56.793,-68642.74366,34195.3974,6822.869995,29965.03919,23686.61299,-58199.11458,17109.00868,-68054.57986,-0.022,0.092,-0.984,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:56.793,-68764.33715,35651.12181,8290.641998,31358.24577,25142.56092,-59503.0483,18569.24815,-68899.00641,-0.022,0.092,-0.984,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:56.793,-68513.61764,36365.8859,8984.909533,32126.34112,25842.72931,-59726.5881,19282.24644,-69044.24805,-0.022,0.092,-0.984,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:56.793,-68225.36954,35281.53572,7871.256217,31146.15007,24732.87579,-58536.80474,18183.16647,-68270.52006,-0.022,0.092,-0.984,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:56.793,-68317.41402,33862.84815,6461.174066,29724.44501,23322.27955,-57553.10447,16779.74514,-67634.1212,-0.022,0.092,-0.984,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:56.793,-68641.78254,34147.13998,6775.618407,29910.43388,23635.65101,-58171.62194,17084.73469,-68035.93851,-0.022,0.092,-0.984,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:56.793,-68753.25069,35699.6251,8346.096676,31392.06396,25194.46167,-59466.68201,18629.15082,-68875.73825,-0.022,0.092,-0.984,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:56.793,-68505.61571,36423.28518,9043.694621,32167.58009,25889.04213,-59708.50554,19326.52525,-69034.30152,-0.022,0.092,-0.984,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:56.793,-68222.44146,35314.10221,7900.246429,31171.02756,24755.384,-58534.61427,18202.94776,-68273.6046,-0.02,0.094,-0.982,192,255,96,2,240,225,80,0,0,0,0
 2023-06-24 15:05:56.793,-68311.44611,33873.64404,6470.986482,29729.4071,23327.57691,-57536.74299,16778.09111,-67630.9249,-0.02,0.094,-0.982,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:56.793,-68641.11199,34104.93989,6732.636003,29869.99957,23585.76191,-58143.6152,17032.87864,-68026.66253,-0.02,0.094,-0.982,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:56.793,-68759.24096,35639.02952,8278.147373,31338.26331,25127.5629,-59442.54213,18559.54749,-68869.21154,-0.02,0.094,-0.982,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:56.793,-68515.27167,36383.43202,8999.147594,32126.74345,25848.04903,-59699.85541,19295.21046,-69038.77187,-0.02,0.094,-0.982,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:56.793,-68237.55124,35255.07125,7842.08719,31108.73325,24694.58725,-58542.21386,18148.90124,-68289.96608,-0.02,0.094,-0.982,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:56.793,-68320.92325,33826.88419,6423.846653,29681.93199,23281.66643,-57533.70315,16729.29725,-67639.21739,-0.02,0.094,-0.982,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:56.793,-68638.72035,34115.15464,6743.253081,29870.98305,23597.98832,-58121.50933,17035.85142,-68021.47693,-0.02,0.094,-0.982,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:56.793,-68761.43143,35632.52516,8275.755736,31324.62875,25128.45697,-59427.16413,18549.73508,-68867.17753,-0.02,0.094,-0.982,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:56.793,-68517.39508,36401.11225,9017.54308,32150.83863,25876.34633,-59700.50361,19296.68567,-69044.78449,-0.02,0.094,-0.982,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:05:56.793,-68229.81754,35326.23921,7914.86447,31177.50957,24773.33245,-58547.1536,18211.59789,-68297.43156,-0.02,0.096,-0.982,192,255,96,3,0,225,80,0,0,0,0
