 Timestamp_formatted, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other.1, Other.2, Other.3, Other.4, Other.5, Other.6, Analog Channel 0, Analog Channel 1, Analog Channel 2, Other.7
 2023-06-24 15:07:27.506,-40452.07536,31588.91578,4185.341798,25342.43022,20512.01707,-61645.95475,13027.62485,-54014.93508,-0.024,0.102,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:27.506,-40266.24295,32500.53167,5079.7245,26279.66121,21404.54458,-62108.50175,13913.08921,-54311.54273,-0.024,0.102,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:27.506,-40006.91801,31952.39984,4501.261354,25804.28431,20832.85401,-61303.05663,13340.9069,-53830.48848,-0.024,0.102,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:27.506,-40040.95972,30585.9483,3130.98766,24461.07858,19465.37429,-60242.33225,11983.95484,-53170.26266,-0.024,0.102,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:27.506,-40309.09125,30498.15065,3068.447479,24310.29371,19399.61545,-60517.14695,11928.43311,-53328.17773,-0.024,0.102,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:27.506,-40452.29887,31571.14614,4157.379765,25330.24851,20484.68089,-61636.18703,12997.22648,-54010.73295,-0.024,0.102,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:27.506,-40275.8095,32457.2587,5030.01422,26235.69533,21353.4932,-62120.90696,13862.12723,-54319.11997,-0.022,0.106,-0.986,192,255,80,3,80,225,48,0,0,0,0
 2023-06-24 15:07:27.506,-40009.15319,31989.28022,4535.951261,25830.94994,20860.97251,-61326.48126,13373.51809,-53842.26785,-0.022,0.106,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:27.506,-40033.42718,30632.30582,3178.619227,24488.83945,19499.68421,-60255.94446,12024.07623,-53173.68247,-0.022,0.106,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:27.506,-40301.3799,30507.65014,3080.115089,24313.57942,19403.07998,-60513.52596,11912.71984,-53322.0757,-0.022,0.106,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:27.506,-40448.99082,31572.95663,4162.811239,25329.30974,20483.42919,-61627.13458,12980.50737,-54002.64162,-0.022,0.106,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:27.506,-40275.206,32487.79118,5065.732308,26257.51063,21381.25406,-62125.15379,13886.28946,-54320.03639,-0.022,0.106,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:27.506,-40018.20564,31963.3969,4513.890089,25806.38537,20837.57023,-61354.59976,13344.86316,-53862.49618,-0.022,0.106,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:27.506,-40043.2396,30577.76756,3127.746657,24450.90854,19453.75138,-60281.22428,11968.21922,-53195.40837,-0.022,0.106,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:27.506,-40307.19135,30456.66581,3035.322194,24268.16067,19357.63888,-60519.1139,11878.54402,-53331.35168,-0.022,0.106,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:27.506,-40450.86836,31552.63889,4147.053259,25306.06393,20469.14643,-61624.07239,12976.14878,-54002.95454,-0.022,0.106,-0.986,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:27.506,-40283.02911,32433.14116,5015.172662,26191.95297,21330.69442,-62142.90108,13840.46839,-54333.69331,-0.018,0.106,-0.992,192,255,112,3,80,225,0,0,0,0,0
 2023-06-24 15:07:27.506,-40011.56718,32007.04986,4562.59454,25839.13068,20885.47002,-61377.35383,13394.19346,-53878.81295,-0.018,0.106,-0.992,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:27.506,-40021.62546,30663.5312,3210.738684,24538.7956,19547.69576,-60287.66159,12061.22483,-53201.44334,-0.018,0.106,-0.992,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:27.506,-40277.7988,30536.97563,3107.473625,24352.4044,19443.91661,-60501.99246,11957.42332,-53321.67337,-0.018,0.106,-0.992,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:27.506,-40431.89173,31547.76621,4139.185445,25297.16793,20458.28348,-61611.28719,12978.20514,-53997.14309,-0.018,0.106,-0.992,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:27.506,-40269.77453,32413.73985,4995.905458,26178.56427,21309.46026,-62151.08182,13831.28182,-54340.71175,-0.018,0.106,-0.992,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:27.506,-39999.60899,31980.42893,4534.967784,25830.97229,20866.56044,-61407.19341,13374.65803,-53900.13652,-0.018,0.106,-0.992,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:27.506,-40010.06961,30586.77531,3139.771895,24468.54406,19477.48893,-60318.95403,11979.95388,-53224.33152,-0.018,0.106,-0.992,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:27.506,-40268.47813,30398.17129,2977.833507,24210.35906,19305.80518,-60521.84081,11812.24874,-53338.0572,-0.018,0.106,-0.992,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:27.506,-40406.18723,31516.74199,4112.341,25267.14954,20435.35059,-61611.24249,12948.23145,-53997.8807,-0.018,0.106,-0.992,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:27.507,-40235.73282,32462.91369,5045.816904,26237.10349,21367.12776,-62155.9992,13867.29048,-54341.62817,-0.014,0.102,-0.99,192,255,144,3,48,225,16,0,0,0,0
 2023-06-24 15:07:27.507,-39974.6868,31966.03441,4526.027086,25812.21918,20850.51189,-61436.20598,13355.81551,-53917.57088,-0.014,0.102,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:27.507,-39970.97641,30652.31063,3212.124492,24528.73731,19542.17488,-60330.86751,12051.9265,-53229.38302,-0.014,0.102,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:27.507,-40239.15264,30379.21701,2963.349576,24193.39409,19286.49328,-60520.49971,11795.70845,-53336.38082,-0.014,0.102,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:27.507,-40391.81505,31439.60612,4040.5919,25182.90581,20354.7502,-61611.28719,12871.2744,-53998.28303,-0.014,0.102,-0.99,192,0,0,0,0,0,0,0,0,0,0
 2023-06-24 15:07:27.507,-40224.42284,32430.30249,5010.545851,26201.07248,21339.72452,-62167.4433,13853.36534,-54349.56304,-0.014,0.102,-0.99,192,0,0,0,0,0,0,0,0,0,0
