Time_stamp,open,close
 2023-06-24 15:09:28.085,1,0
 2023-06-24 15:09:28.085,1,0
 2023-06-24 15:09:28.085,1,0
 2023-06-24 15:09:28.085,1,0
 2023-06-24 15:09:28.085,1,0
 2023-06-24 15:09:28.085,1,0
 2023-06-24 15:09:28.085,1,0
 2023-06-24 15:09:28.085,1,0
 2023-06-24 15:09:28.525,1,0
 2023-06-24 15:09:28.525,1,0
 2023-06-24 15:09:28.525,1,0
 2023-06-24 15:09:28.525,1,0
 2023-06-24 15:09:28.525,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.526,1,0
 2023-06-24 15:09:28.527,1,0
 2023-06-24 15:09:28.527,1,0
 2023-06-24 15:09:28.527,1,0
 2023-06-24 15:09:28.527,1,0
 2023-06-24 15:09:28.527,1,0
 2023-06-24 15:09:28.527,1,0
 2023-06-24 15:09:28.527,1,0
 2023-06-24 15:09:28.527,1,0
 2023-06-24 15:09:28.527,1,0
 2023-06-24 15:09:28.527,1,0
 2023-06-24 15:09:28.527,1,0
 2023-06-24 15:09:28.527,1,0
 2023-06-24 15:09:28.527,1,0
 2023-06-24 15:09:28.527,1,0
 2023-06-24 15:09:28.527,1,0
 2023-06-24 15:09:28.527,1,0
 2023-06-24 15:09:28.527,1,0
 2023-06-24 15:09:28.527,1,0
